OrgNummer; TelNummer; Operator;
5566548086; 0705879017; TeliaSverigeAB
5564558657; 0709905129; TeliaSoneraAB
5564558657; 0709905129; TeliaSoneraAB
5590066345; 0722482311; TeliaSverigeAB
5567878722; 0709569594; TeliaSoneraAB
5569818247; 0730926639; TeliaSverigeAB
5569818247; 0725707157; TeliaSverigeAB
5566398474; 0705351260; TeliaSverigeAB
5566398474; 0703803884; TeliaSverigeAB
5567260186; 0768383200; TeliaSverigeAB
5567260186; 0768383200; TeliaSverigeAB
5564837192; 0706681429; TeliaSoneraAB
5564837192; 0722330068; TeliaSverigeAB
5564837192; 0706681429; TeliaSoneraAB
5568559388; 0706757716; TeliaSverigeAB
5568294176; 0722106592; TeliaSoneraAB
5590650148; 0722585231; TeliaSoneraAB
5591371728; 0738321135; TeliaSoneraAB
5591112296; 0761394872; TeliaSverigeAB
5591112296; 0761394738; TeliaSverigeAB
5591112296; 0761394742; TeliaSverigeAB
5591112296; 0761394746; TeliaSverigeAB
5590090121; 0730751014; TeliaSoneraAB
5566188578; 0706544015; TeliaSverigeAB
5566188578; 0706229979; TeliaSverigeAB
5566188578; 0706544015; TeliaSverigeAB
5566188578; 0706229979; TeliaSverigeAB
5567290217; 0706101404; TeliaSverigeAB
5567290217; 0738444074; TeliaSverigeAB
5567290217; 0703377054; TeliaSoneraAB
5567290217; 0730540081; TeliaSverigeAB
5567290217; 0730408137; TeliaSverigeAB
5567290217; 0702393789; TeliaSverigeAB
5567290217; 0730575017; TeliaSverigeAB
5567290217; 0730288314; TeliaSverigeAB
5567290217; 0738429223; TeliaSverigeAB
5591216550; 0706803202; TeliaSverigeAB
5569123663; 0703959183; TeliaSoneraAB
5562973635; 0702030664; TeliaSverigeAB
5569764565; 0703815188; TeliaSverigeAB
5591726889; 0705488492; TeliaSverigeAB
5569587099; 0707135959; TeliaSoneraAB
5566897004; 0704221333; TeliaSoneraAB
5591583330; 0704500547; TeliaSoneraAB
5591150239; 0708166182; TeliaSoneraAB
5566582390; 0722020772; TeliaSverigeAB
5566582390; 0738056721; TeliaSverigeAB
5566582390; 0702243396; TeliaSverigeAB
5566582390; 0706696381; TeliaSverigeAB
5566582390; 0722020772; TeliaSverigeAB
5567143192; 0702303880; TeliaSverigeAB
5567143192; 0706075171; TeliaSverigeAB
5569384570; 0705538444; TeliaSverigeAB
5569384570; 0705985036; TeliaSverigeAB
5569384570; 0705538474; TeliaSverigeAB
5569384570; 0705845389; TeliaSverigeAB
5590254651; 0701154170; TeliaSoneraAB
5590254651; 0701154170; TeliaSoneraAB
5568060056; 0702204479; TeliaSoneraAB
5590384342; 0706918899; TeliaSverigeAB
5565044756; 0705466562; TeliaSverigeAB
5565044756; 0705466672; TeliaSverigeAB
5567322614; 0703071411; TeliaSverigeAB
5590458708; 0727338333; TeliaSverigeAB
5590458708; 0727338333; TeliaSverigeAB
5565797213; 0706030900; TeliaSverigeAB
5565797213; 0706030900; TeliaSverigeAB
5568705080; 0702164067; TeliaSverigeAB
5568276488; 0768333700; TeliaSverigeAB
5568276488; 0702606864; TeliaSoneraAB
5590247168; 0730208229; TeliaSoneraAB
5591295448; 0702602246; TeliaSverigeAB
5566696380; 0705414882; TeliaSoneraAB
5564171352; 0706899086; TeliaSverigeAB
5564171352; 0706901030; TeliaSverigeAB
5564171352; 0709300498; TeliaSoneraAB
5564171352; 0705473518; TeliaSverigeAB
5569917130; 0708140288; TeliaSoneraAB
5567891790; 0730746206; TeliaSverigeAB
5567891790; 0702451732; TeliaSverigeAB
5567891790; 0704197785; TeliaSoneraAB
5562611748; 0730776824; TeliaSverigeAB
5562611748; 0708330525; TeliaSoneraAB
5562234533; 0705410996; TeliaSverigeAB
5564929544; 0705730110; TeliaSverigeAB
5564929544; 0705730110; TeliaSverigeAB
5567125686; 0708679205; TeliaSoneraAB
5565882338; 0761046060; TeliaSoneraAB
5568237365; 0737742892; TeliaSoneraAB
5564768090; 0760254370; TeliaSoneraAB
5562527803; 0705186264; TeliaSoneraAB
5562527803; 0705186264; TeliaSoneraAB
5569324667; 0707494551; TeliaSoneraAB
5569324667; 0707494551; TeliaSoneraAB
5568101173; 0771713131; TeliaSverigeAB
5568067150; 0708748980; TeliaSoneraAB
